date,store_id,store_name,region,store_type,sku,product_name,category,current_stock,total_forecast,average_daily_forecast,stockout_probability,stockout_risk,anomaly_status,anomaly_score,days_of_stock,supplier_lead_time_days,safety_stock,min_stock,max_stock,case_pack,inventory_status,recommended_order,recommended_cartons
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00599,GoodDay Mineral Water 500G,Drink,190,12,1.71,0.0,LOW,NORMAL,0.1348,17.1,4,60,108,324,12,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00599,GoodDay Mineral Water 500G,Drink,234,12,1.71,0.0,LOW,NORMAL,0.182,20.0,4,60,108,324,12,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00599,GoodDay Mineral Water 500G,Drink,245,10,1.43,0.0,LOW,NORMAL,0.1005,22.9,4,60,108,324,12,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00599,GoodDay Mineral Water 500G,Drink,191,10,1.43,0.0,LOW,NORMAL,0.0567,17.4,4,60,108,324,12,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00599,GoodDay Mineral Water 500G,Drink,201,12,1.71,0.0,LOW,NORMAL,0.1975,14.8,4,60,108,324,12,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00599,GoodDay Mineral Water 500G,Drink,55,12,1.71,0.9933,HIGH,NORMAL,0.0385,4.2,4,60,108,324,12,BELOW MINIMUM STOCK,24,2
2026-08-31,SRN001,Serian,Serian,Small,SKU00599,GoodDay Mineral Water 500G,Drink,202,9,1.29,0.0,LOW,NORMAL,0.0545,20.5,4,60,108,324,12,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00600,GoodDay Coffee 250G,Drink,79,15,2.14,0.9968,HIGH,NORMAL,0.1435,5.2,6,72,144,432,24,BELOW MINIMUM STOCK,24,1
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00600,GoodDay Coffee 250G,Drink,605,19,2.71,0.0,LOW,ANOMALY,-0.0489,31.6,6,72,144,432,24,OVERSTOCK,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00600,GoodDay Coffee 250G,Drink,515,15,2.14,0.0,LOW,ANOMALY,-0.0361,31.9,6,72,144,432,24,OVERSTOCK,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00600,GoodDay Coffee 250G,Drink,64,11,1.57,0.9926,HIGH,NORMAL,0.0239,4.9,6,72,144,432,24,BELOW MINIMUM STOCK,24,1
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00600,GoodDay Coffee 250G,Drink,50,15,2.14,0.9981,HIGH,NORMAL,0.0672,3.1,6,72,144,432,24,BELOW MINIMUM STOCK,48,2
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00600,GoodDay Coffee 250G,Drink,265,13,1.86,0.0,LOW,NORMAL,0.0485,18.0,6,72,144,432,24,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00600,GoodDay Coffee 250G,Drink,65,11,1.57,0.9927,HIGH,NORMAL,0.0241,5.7,6,72,144,432,24,BELOW MINIMUM STOCK,24,1
2026-08-31,MYY001,Miri,Miri,Large,SKU00600,GoodDay Coffee 250G,Drink,293,17,2.43,0.0,LOW,NORMAL,0.0762,16.0,6,72,144,432,24,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00600,GoodDay Coffee 250G,Drink,323,17,2.43,0.0,LOW,NORMAL,0.0112,18.7,6,72,144,432,24,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00600,GoodDay Coffee 250G,Drink,294,13,1.86,0.0,LOW,NORMAL,0.0264,23.1,6,72,144,432,24,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00601,ValueMax Isotonic Drink 12PCS,Drink,1026,25,3.57,0.0,LOW,ANOMALY,-0.0924,38.0,8,120,234,738,6,OVERSTOCK,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00601,ValueMax Isotonic Drink 12PCS,Drink,469,30,4.29,0.0,LOW,ANOMALY,-0.0167,14.1,8,120,234,738,6,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00601,ValueMax Isotonic Drink 12PCS,Drink,494,26,3.71,0.0,LOW,ANOMALY,-0.0135,17.8,8,120,234,738,6,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00601,ValueMax Isotonic Drink 12PCS,Drink,964,24,3.43,0.0,LOW,ANOMALY,-0.0931,37.7,8,120,234,738,6,OVERSTOCK,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00601,ValueMax Isotonic Drink 12PCS,Drink,102,25,3.57,0.9992,HIGH,ANOMALY,-0.0355,3.8,8,120,234,738,6,BELOW MINIMUM STOCK,48,8
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00601,ValueMax Isotonic Drink 12PCS,Drink,114,24,3.43,0.9976,HIGH,ANOMALY,-0.0328,4.6,8,120,234,738,6,BELOW MINIMUM STOCK,30,5
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00601,ValueMax Isotonic Drink 12PCS,Drink,521,23,3.29,0.0,LOW,NORMAL,0.0321,21.3,8,120,234,738,6,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00601,ValueMax Isotonic Drink 12PCS,Drink,137,29,4.14,0.9674,HIGH,NORMAL,0.0192,4.4,8,120,234,738,6,BELOW MINIMUM STOCK,12,2
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00601,ValueMax Isotonic Drink 12PCS,Drink,445,28,4.0,0.0,LOW,ANOMALY,-0.0155,14.6,8,120,234,738,6,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00601,ValueMax Isotonic Drink 12PCS,Drink,138,20,2.86,0.9837,HIGH,ANOMALY,-0.0008,6.2,8,120,234,738,6,BELOW MINIMUM STOCK,6,1
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00602,NatureField Malt Drink 2KG,Drink,286,16,2.29,0.0,LOW,ANOMALY,-0.0052,17.4,2,72,144,456,12,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00602,NatureField Malt Drink 2KG,Drink,590,20,2.86,0.0,LOW,ANOMALY,-0.0356,28.7,2,72,144,456,12,OVERSTOCK,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00602,NatureField Malt Drink 2KG,Drink,82,8,1.14,0.0,LOW,NORMAL,0.0023,820.0,2,72,144,456,12,BELOW MINIMUM STOCK,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00602,NatureField Malt Drink 2KG,Drink,629,15,2.14,0.0,LOW,ANOMALY,-0.0719,38.6,2,72,144,456,12,OVERSTOCK,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00602,NatureField Malt Drink 2KG,Drink,75,16,2.29,0.9996,HIGH,NORMAL,0.0768,4.4,2,72,144,456,12,BELOW MINIMUM STOCK,24,2
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00602,NatureField Malt Drink 2KG,Drink,610,14,2.0,0.0,LOW,ANOMALY,-0.0613,38.8,2,72,144,456,12,OVERSTOCK,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00602,NatureField Malt Drink 2KG,Drink,348,14,2.0,0.0,LOW,NORMAL,0.0568,22.8,2,72,144,456,12,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00602,NatureField Malt Drink 2KG,Drink,533,18,2.57,0.0,LOW,ANOMALY,-0.0275,27.2,2,72,144,456,12,OVERSTOCK,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00602,NatureField Malt Drink 2KG,Drink,68,18,2.57,0.9998,HIGH,NORMAL,0.0075,3.6,2,72,144,456,12,BELOW MINIMUM STOCK,24,2
2026-08-31,SRN001,Serian,Serian,Small,SKU00602,NatureField Malt Drink 2KG,Drink,271,13,1.86,0.0,LOW,NORMAL,0.0936,19.8,2,72,144,456,12,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00603,CarePlus Juice 24PCS,Drink,246,12,1.71,0.0,LOW,NORMAL,0.027,18.5,2,72,120,360,24,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00603,CarePlus Juice 24PCS,Drink,492,16,2.29,0.0,LOW,ANOMALY,-0.0302,29.2,2,72,120,360,24,OVERSTOCK,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00603,CarePlus Juice 24PCS,Drink,210,13,1.86,0.0,LOW,NORMAL,0.0729,15.2,2,72,120,360,24,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00603,CarePlus Juice 24PCS,Drink,222,12,1.71,0.0,LOW,NORMAL,0.0633,17.3,2,72,120,360,24,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00603,CarePlus Juice 24PCS,Drink,271,13,1.86,0.0,LOW,NORMAL,0.1705,20.2,2,72,120,360,24,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00603,CarePlus Juice 24PCS,Drink,210,12,1.71,0.0,LOW,NORMAL,0.0706,17.3,2,72,120,360,24,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00603,CarePlus Juice 24PCS,Drink,223,12,1.71,0.0,LOW,NORMAL,0.1875,18.6,2,72,120,360,24,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00603,CarePlus Juice 24PCS,Drink,447,15,2.14,0.0,LOW,ANOMALY,-0.008,29.2,2,72,120,360,24,OVERSTOCK,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00603,CarePlus Juice 24PCS,Drink,67,11,1.57,0.0,LOW,NORMAL,0.022,39.1,2,72,120,360,24,BELOW MINIMUM STOCK,24,1
2026-08-31,SRN001,Serian,Serian,Small,SKU00603,CarePlus Juice 24PCS,Drink,55,11,1.57,0.8744,HIGH,NORMAL,0.0403,4.8,2,72,120,360,24,BELOW MINIMUM STOCK,48,2
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00604,ValueMax Soft Drink 12PCS,Drink,1131,28,4.0,0.0,LOW,ANOMALY,-0.103,37.5,7,132,264,834,6,OVERSTOCK,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00604,ValueMax Soft Drink 12PCS,Drink,507,35,5.0,0.0,LOW,ANOMALY,-0.0533,13.5,7,132,264,834,6,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00604,ValueMax Soft Drink 12PCS,Drink,535,29,4.14,0.0,LOW,ANOMALY,-0.0557,17.2,7,132,264,834,6,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00604,ValueMax Soft Drink 12PCS,Drink,1060,27,3.86,0.0,LOW,ANOMALY,-0.0973,36.6,7,132,264,834,6,OVERSTOCK,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00604,ValueMax Soft Drink 12PCS,Drink,508,28,4.0,0.0,LOW,NORMAL,0.0397,16.7,7,132,264,834,6,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00604,ValueMax Soft Drink 12PCS,Drink,537,27,3.86,0.0,LOW,NORMAL,0.0858,18.7,7,132,264,834,6,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00604,ValueMax Soft Drink 12PCS,Drink,565,25,3.57,0.0,LOW,NORMAL,0.0007,20.3,7,132,264,834,6,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00604,ValueMax Soft Drink 12PCS,Drink,592,32,4.57,0.0,LOW,ANOMALY,-0.0644,16.7,7,132,264,834,6,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00604,ValueMax Soft Drink 12PCS,Drink,170,26,3.71,0.7316,HIGH,ANOMALY,-0.0685,5.3,7,132,264,834,6,BELOW MINIMUM STOCK,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00604,ValueMax Soft Drink 12PCS,Drink,593,23,3.29,0.0,LOW,ANOMALY,-0.0387,23.7,7,132,264,834,6,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00605,ValueMax Soft Drink 12PCS,Drink,1016,30,4.29,0.0,LOW,ANOMALY,-0.1072,32.3,3,144,288,864,24,OVERSTOCK,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00605,ValueMax Soft Drink 12PCS,Drink,1087,37,5.29,0.0,LOW,ANOMALY,-0.1278,27.5,3,144,288,864,24,OVERSTOCK,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00605,ValueMax Soft Drink 12PCS,Drink,1124,30,4.29,0.0,LOW,ANOMALY,-0.1043,33.8,3,144,288,864,24,OVERSTOCK,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00605,ValueMax Soft Drink 12PCS,Drink,634,28,4.0,0.0,LOW,ANOMALY,-0.0965,20.6,3,144,288,864,24,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00605,ValueMax Soft Drink 12PCS,Drink,138,26,3.71,0.9885,HIGH,ANOMALY,-0.0514,4.4,3,144,288,864,24,BELOW MINIMUM STOCK,48,2
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00605,ValueMax Soft Drink 12PCS,Drink,606,28,4.0,0.0,LOW,ANOMALY,-0.0246,20.4,3,144,288,864,24,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00605,ValueMax Soft Drink 12PCS,Drink,1163,28,4.0,0.0,LOW,ANOMALY,-0.1003,40.3,3,144,288,864,24,OVERSTOCK,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00605,ValueMax Soft Drink 12PCS,Drink,182,25,3.57,0.0,LOW,ANOMALY,-0.0799,17.2,3,144,288,864,24,BELOW MINIMUM STOCK,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00605,ValueMax Soft Drink 12PCS,Drink,1052,35,5.0,0.0,LOW,ANOMALY,-0.1171,28.7,3,144,288,864,24,OVERSTOCK,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00605,ValueMax Soft Drink 12PCS,Drink,665,25,3.57,0.0,LOW,ANOMALY,-0.1217,25.2,3,144,288,864,24,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00606,SmartBuy Mineral Water 24PCS,Drink,644,17,2.43,0.0,LOW,ANOMALY,-0.0675,33.6,5,84,162,516,6,OVERSTOCK,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00606,SmartBuy Mineral Water 24PCS,Drink,373,22,3.14,0.0,LOW,ANOMALY,-0.0026,15.7,5,84,162,516,6,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00606,SmartBuy Mineral Water 24PCS,Drink,709,19,2.71,0.0,LOW,ANOMALY,-0.0899,36.2,5,84,162,516,6,OVERSTOCK,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00606,SmartBuy Mineral Water 24PCS,Drink,600,17,2.43,0.0,LOW,ANOMALY,-0.0475,33.3,5,84,162,516,6,OVERSTOCK,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00606,SmartBuy Mineral Water 24PCS,Drink,374,19,2.71,0.0,LOW,NORMAL,0.0249,19.5,5,84,162,516,6,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00606,SmartBuy Mineral Water 24PCS,Drink,392,17,2.43,0.0,LOW,NORMAL,0.1233,21.8,5,84,162,516,6,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00606,SmartBuy Mineral Water 24PCS,Drink,305,16,2.29,0.0,LOW,NORMAL,0.1767,17.2,5,84,162,516,6,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00606,SmartBuy Mineral Water 24PCS,Drink,321,21,3.0,0.0,LOW,NORMAL,0.0498,14.2,5,84,162,516,6,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00606,SmartBuy Mineral Water 24PCS,Drink,666,21,3.0,0.0,LOW,ANOMALY,-0.0652,30.7,5,84,162,516,6,OVERSTOCK,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00606,SmartBuy Mineral Water 24PCS,Drink,624,15,2.14,0.0,LOW,ANOMALY,-0.0689,39.0,5,84,162,516,6,OVERSTOCK,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00607,CarePlus Fruit Drink 250G,Drink,274,13,1.86,0.0,LOW,NORMAL,0.0596,20.6,9,60,120,384,6,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00607,CarePlus Fruit Drink 250G,Drink,42,15,2.14,0.9989,HIGH,NORMAL,0.0656,2.5,9,60,120,384,6,BELOW MINIMUM STOCK,36,6
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00607,CarePlus Fruit Drink 250G,Drink,235,13,1.86,0.0,LOW,NORMAL,0.1295,16.1,9,60,120,384,6,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00607,CarePlus Fruit Drink 250G,Drink,54,12,1.71,0.9571,HIGH,NORMAL,0.008,4.1,9,60,120,384,6,BELOW MINIMUM STOCK,18,3
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00607,CarePlus Fruit Drink 250G,Drink,223,12,1.71,0.0,LOW,NORMAL,0.0927,15.8,9,60,120,384,6,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00607,CarePlus Fruit Drink 250G,Drink,236,12,1.71,0.0,LOW,NORMAL,0.1255,18.4,9,60,120,384,6,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00607,CarePlus Fruit Drink 250G,Drink,249,12,1.71,0.0,LOW,NORMAL,0.1291,20.0,9,60,120,384,6,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00607,CarePlus Fruit Drink 250G,Drink,261,15,2.14,0.0,LOW,NORMAL,0.1211,16.3,9,60,120,384,6,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00607,CarePlus Fruit Drink 250G,Drink,288,14,2.0,0.0,LOW,NORMAL,0.0664,18.5,9,60,120,384,6,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00607,CarePlus Fruit Drink 250G,Drink,262,10,1.43,0.0,LOW,NORMAL,0.0768,23.5,9,60,120,384,6,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00608,UrbanFresh Isotonic Drink 1L,Drink,204,8,1.14,0.0,LOW,NORMAL,0.07,21.6,6,48,84,264,12,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00608,UrbanFresh Isotonic Drink 1L,Drink,168,10,1.43,0.0,LOW,NORMAL,0.0749,14.5,6,48,84,264,12,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00608,UrbanFresh Isotonic Drink 1L,Drink,177,9,1.29,0.0,LOW,NORMAL,0.0738,18.5,6,48,84,264,12,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00608,UrbanFresh Isotonic Drink 1L,Drink,45,9,1.29,0.9737,HIGH,NORMAL,0.0473,5.3,6,48,84,264,12,BELOW MINIMUM STOCK,12,1
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00608,UrbanFresh Isotonic Drink 1L,Drink,168,9,1.29,0.0,LOW,NORMAL,0.2061,18.1,6,48,84,264,12,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00608,UrbanFresh Isotonic Drink 1L,Drink,177,8,1.14,0.0,LOW,NORMAL,0.1064,21.4,6,48,84,264,12,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00608,UrbanFresh Isotonic Drink 1L,Drink,346,8,1.14,0.0,LOW,NORMAL,0.0034,39.7,6,48,84,264,12,OVERSTOCK,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00608,UrbanFresh Isotonic Drink 1L,Drink,195,10,1.43,0.0,LOW,NORMAL,0.1498,18.2,6,48,84,264,12,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00608,UrbanFresh Isotonic Drink 1L,Drink,159,10,1.43,0.0,LOW,NORMAL,0.1045,15.2,6,48,84,264,12,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00608,UrbanFresh Isotonic Drink 1L,Drink,195,7,1.0,0.0,LOW,NORMAL,0.0445,25.3,6,48,84,264,12,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00609,NatureField Juice 6PCS,Drink,468,25,3.57,0.0,LOW,NORMAL,0.0306,17.8,8,120,240,744,24,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00609,NatureField Juice 6PCS,Drink,125,22,3.14,0.999,HIGH,ANOMALY,-0.0563,4.5,8,120,240,744,24,BELOW MINIMUM STOCK,24,1
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00609,NatureField Juice 6PCS,Drink,996,26,3.71,0.0,LOW,ANOMALY,-0.0924,36.1,8,120,240,744,24,OVERSTOCK,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00609,NatureField Juice 6PCS,Drink,568,24,3.43,0.0,LOW,NORMAL,0.0114,21.8,8,120,240,744,24,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00609,NatureField Juice 6PCS,Drink,966,26,3.71,0.0,LOW,ANOMALY,-0.09,35.2,8,120,240,744,24,OVERSTOCK,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00609,NatureField Juice 6PCS,Drink,544,23,3.29,0.0,LOW,NORMAL,0.1157,21.8,8,120,240,744,24,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00609,NatureField Juice 6PCS,Drink,569,23,3.29,0.0,LOW,ANOMALY,-0.0693,23.6,8,120,240,744,24,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00609,NatureField Juice 6PCS,Drink,443,29,4.14,0.0,LOW,NORMAL,0.0968,14.4,8,120,240,744,24,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00609,NatureField Juice 6PCS,Drink,494,28,4.0,0.0,LOW,NORMAL,0.0193,16.5,8,120,240,744,24,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00609,NatureField Juice 6PCS,Drink,444,21,3.0,0.0,LOW,NORMAL,0.0588,20.3,8,120,240,744,24,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00610,UrbanFresh Soft Drink 1KG,Drink,98,17,2.43,0.9882,HIGH,NORMAL,0.0242,5.2,4,96,192,552,24,BELOW MINIMUM STOCK,24,1
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00610,UrbanFresh Soft Drink 1KG,Drink,416,21,3.0,0.0,LOW,NORMAL,0.1408,18.0,4,96,192,552,24,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00610,UrbanFresh Soft Drink 1KG,Drink,639,18,2.57,0.0,LOW,ANOMALY,-0.0647,33.1,4,96,192,552,24,OVERSTOCK,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00610,UrbanFresh Soft Drink 1KG,Drink,342,17,2.43,0.0,LOW,NORMAL,0.0841,19.3,4,96,192,552,24,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00610,UrbanFresh Soft Drink 1KG,Drink,117,15,2.14,0.0,LOW,ANOMALY,-0.0123,13.2,4,96,192,552,24,BELOW MINIMUM STOCK,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00610,UrbanFresh Soft Drink 1KG,Drink,641,17,2.43,0.0,LOW,ANOMALY,-0.0668,37.4,4,96,192,552,24,OVERSTOCK,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00610,UrbanFresh Soft Drink 1KG,Drink,79,16,2.29,0.9842,HIGH,NORMAL,0.0668,4.6,4,96,192,552,24,BELOW MINIMUM STOCK,48,2
2026-08-31,MYY001,Miri,Miri,Large,SKU00610,UrbanFresh Soft Drink 1KG,Drink,88,20,2.86,0.9986,HIGH,NORMAL,0.0059,4.1,4,96,192,552,24,BELOW MINIMUM STOCK,48,2
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00610,UrbanFresh Soft Drink 1KG,Drink,398,19,2.71,0.0,LOW,ANOMALY,-0.0247,18.6,4,96,192,552,24,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00610,UrbanFresh Soft Drink 1KG,Drink,688,14,2.0,0.0,LOW,ANOMALY,-0.0865,43.8,4,96,192,552,24,OVERSTOCK,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00611,FreshMart Soft Drink 1L,Drink,1043,25,3.57,0.0,LOW,ANOMALY,-0.0931,39.7,6,120,240,768,24,OVERSTOCK,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00611,FreshMart Soft Drink 1L,Drink,468,31,4.43,0.0,LOW,NORMAL,0.0285,14.4,6,120,240,768,24,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00611,FreshMart Soft Drink 1L,Drink,945,26,3.71,0.0,LOW,ANOMALY,-0.0988,35.0,6,120,240,768,24,OVERSTOCK,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00611,FreshMart Soft Drink 1L,Drink,119,24,3.43,0.998,HIGH,NORMAL,0.0706,4.6,6,120,240,768,24,BELOW MINIMUM STOCK,48,2
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00611,FreshMart Soft Drink 1L,Drink,470,26,3.71,0.0,LOW,NORMAL,0.0122,17.5,6,120,240,768,24,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00611,FreshMart Soft Drink 1L,Drink,496,22,3.14,0.0,LOW,NORMAL,0.0355,20.0,6,120,240,768,24,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00611,FreshMart Soft Drink 1L,Drink,120,18,2.57,0.9877,HIGH,ANOMALY,-0.022,6.4,6,120,240,768,24,BELOW MINIMUM STOCK,24,1
2026-08-31,MYY001,Miri,Miri,Large,SKU00611,FreshMart Soft Drink 1L,Drink,131,28,4.0,0.9552,HIGH,ANOMALY,-0.0216,4.3,6,120,240,768,24,BELOW MINIMUM STOCK,24,1
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00611,FreshMart Soft Drink 1L,Drink,599,29,4.14,0.0,LOW,ANOMALY,-0.0601,20.1,6,120,240,768,24,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00611,FreshMart Soft Drink 1L,Drink,132,21,3.0,0.9865,HIGH,NORMAL,0.1191,6.0,6,120,240,768,24,BELOW MINIMUM STOCK,24,1
