date,source_layer,store_id,store_name,region,store_type,sku,product_name,category,units_sold,sales_value,opening_stock,received_qty,transfer_in,transfer_out,damaged_qty,expired_qty,adjustment_qty,closing_stock,supplier_lead_time_days,safety_stock,min_stock,max_stock,case_pack,cost_price,selling_price,perishable,shelf_life_days
2026-05-17,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,54,0,0,0,0,0,0,50,5,15,20,100,6,16.00,21.90,0,730
2026-05-18,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,50,0,0,0,0,0,0,46,5,15,20,100,6,16.00,21.90,0,730
2026-05-19,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,46,0,0,0,0,0,0,41,5,15,20,100,6,16.00,21.90,0,730
2026-05-20,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,6,131.40,41,0,0,0,0,0,0,35,5,15,20,100,6,16.00,21.90,0,730
2026-05-21,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,2,43.80,35,66,0,0,0,0,-1,98,5,15,20,100,6,16.00,21.90,0,730
2026-05-22,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,3,65.70,98,0,0,0,0,0,0,95,5,15,20,100,6,16.00,21.90,0,730
2026-05-23,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,95,0,0,0,0,0,0,91,5,15,20,100,6,16.00,21.90,0,730
2026-05-24,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,91,0,0,0,0,0,0,87,5,15,20,100,6,16.00,21.90,0,730
2026-05-25,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,87,0,0,0,0,0,0,83,5,15,20,100,6,16.00,21.90,0,730
2026-05-26,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,83,0,0,0,0,0,0,78,5,15,20,100,6,16.00,21.90,0,730
2026-05-27,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,78,0,0,0,0,0,0,73,5,15,20,100,6,16.00,21.90,0,730
2026-05-28,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,6,131.40,73,0,0,0,0,0,0,67,5,15,20,100,6,16.00,21.90,0,730
2026-05-29,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,67,0,0,0,0,0,0,63,5,15,20,100,6,16.00,21.90,0,730
2026-05-30,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,6,131.40,63,0,0,0,0,0,0,57,5,15,20,100,6,16.00,21.90,0,730
2026-05-31,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,6,131.40,57,0,0,0,0,0,0,51,5,15,20,100,6,16.00,21.90,0,730
2026-06-01,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,51,0,0,0,0,0,0,47,5,15,20,100,6,16.00,21.90,0,730
2026-06-02,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,47,0,0,0,0,0,0,43,5,15,20,100,6,16.00,21.90,0,730
2026-06-03,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,43,0,0,0,0,0,0,39,5,15,20,100,6,16.00,21.90,0,730
2026-06-04,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,6,131.40,39,66,0,0,0,0,0,99,5,15,20,100,6,16.00,21.90,0,730
2026-06-05,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,99,0,0,0,0,0,0,95,5,15,20,100,6,16.00,21.90,0,730
2026-06-06,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,6,131.40,95,0,0,0,1,0,0,88,5,15,20,100,6,16.00,21.90,0,730
2026-06-07,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,7,153.30,88,0,0,0,0,0,0,81,5,15,20,100,6,16.00,21.90,0,730
2026-06-08,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,81,0,0,0,0,0,0,77,5,15,20,100,6,16.00,21.90,0,730
2026-06-09,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,77,0,0,0,0,0,0,73,5,15,20,100,6,16.00,21.90,0,730
2026-06-10,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,73,0,0,0,0,0,0,69,5,15,20,100,6,16.00,21.90,0,730
2026-06-11,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,3,65.70,69,0,0,0,0,0,0,66,5,15,20,100,6,16.00,21.90,0,730
2026-06-12,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,3,65.70,66,0,0,0,0,0,0,63,5,15,20,100,6,16.00,21.90,0,730
2026-06-13,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,6,131.40,63,0,0,0,0,0,0,57,5,15,20,100,6,16.00,21.90,0,730
2026-06-14,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,7,153.30,57,0,0,0,0,0,0,50,5,15,20,100,6,16.00,21.90,0,730
2026-06-15,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,6,131.40,50,0,0,0,0,0,0,44,5,15,20,100,6,16.00,21.90,0,730
2026-06-16,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,3,65.70,44,0,0,0,0,0,0,41,5,15,20,100,6,16.00,21.90,0,730
2026-06-17,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,2,43.80,41,0,0,0,0,0,0,39,5,15,20,100,6,16.00,21.90,0,730
2026-06-18,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,39,66,0,0,0,0,0,101,5,15,20,100,6,16.00,21.90,0,730
2026-06-19,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,101,0,0,0,0,0,0,96,5,15,20,100,6,16.00,21.90,0,730
2026-06-20,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,96,0,0,0,0,0,0,91,5,15,20,100,6,16.00,21.90,0,730
2026-06-21,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,91,0,0,0,0,0,0,86,5,15,20,100,6,16.00,21.90,0,730
2026-06-22,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,86,0,0,0,0,0,0,81,5,15,20,100,6,16.00,21.90,0,730
2026-06-23,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,3,65.70,81,0,0,0,0,0,0,78,5,15,20,100,6,16.00,21.90,0,730
2026-06-24,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,6,131.40,78,0,0,0,0,0,0,72,5,15,20,100,6,16.00,21.90,0,730
2026-06-25,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,72,0,0,0,0,0,0,67,5,15,20,100,6,16.00,21.90,0,730
2026-06-26,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,67,0,0,0,0,0,0,63,5,15,20,100,6,16.00,21.90,0,730
2026-06-27,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,63,0,0,0,0,0,0,58,5,15,20,100,6,16.00,21.90,0,730
2026-06-28,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,58,0,0,0,0,0,0,53,5,15,20,100,6,16.00,21.90,0,730
2026-06-29,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,53,0,0,0,0,0,0,49,5,15,20,100,6,16.00,21.90,0,730
2026-06-30,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,49,0,0,0,0,0,0,44,5,15,20,100,6,16.00,21.90,0,730
2026-07-01,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,44,0,0,0,0,0,0,39,5,15,20,100,6,16.00,21.90,0,730
2026-07-02,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,39,66,0,0,0,0,0,101,5,15,20,100,6,16.00,21.90,0,730
2026-07-03,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,101,0,0,0,0,0,0,96,5,15,20,100,6,16.00,21.90,0,730
2026-07-04,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,96,0,0,0,0,0,0,92,5,15,20,100,6,16.00,21.90,0,730
2026-07-05,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,92,0,0,0,0,0,0,88,5,15,20,100,6,16.00,21.90,0,730
2026-07-06,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,3,65.70,88,0,0,0,0,0,0,85,5,15,20,100,6,16.00,21.90,0,730
2026-07-07,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,85,0,0,0,0,0,0,80,5,15,20,100,6,16.00,21.90,0,730
2026-07-08,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,80,0,0,0,0,0,0,76,5,15,20,100,6,16.00,21.90,0,730
2026-07-09,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,76,0,0,0,0,0,0,71,5,15,20,100,6,16.00,21.90,0,730
2026-07-10,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,3,65.70,71,0,0,0,0,0,0,68,5,15,20,100,6,16.00,21.90,0,730
2026-07-11,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,6,131.40,68,0,0,0,0,0,0,62,5,15,20,100,6,16.00,21.90,0,730
2026-07-12,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,62,0,0,0,0,0,0,57,5,15,20,100,6,16.00,21.90,0,730
2026-07-13,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,57,0,0,0,0,0,0,53,5,15,20,100,6,16.00,21.90,0,730
2026-07-14,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,53,0,0,0,0,0,0,48,5,15,20,100,6,16.00,21.90,0,730
2026-07-15,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,3,65.70,48,0,0,0,1,0,0,44,5,15,20,100,6,16.00,21.90,0,730
2026-07-16,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,2,43.80,44,0,0,0,0,0,0,42,5,15,20,100,6,16.00,21.90,0,730
2026-07-17,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,7,153.30,42,0,0,0,0,0,0,35,5,15,20,100,6,16.00,21.90,0,730
2026-07-18,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,35,66,0,0,0,0,0,96,5,15,20,100,6,16.00,21.90,0,730
2026-07-19,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,96,0,0,0,0,0,0,91,5,15,20,100,6,16.00,21.90,0,730
2026-07-20,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,91,0,0,0,0,0,0,86,5,15,20,100,6,16.00,21.90,0,730
2026-07-21,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,86,0,0,0,0,0,0,82,5,15,20,100,6,16.00,21.90,0,730
2026-07-22,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,82,0,0,0,0,0,0,78,5,15,20,100,6,16.00,21.90,0,730
2026-07-23,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,3,65.70,78,0,0,0,0,0,0,75,5,15,20,100,6,16.00,21.90,0,730
2026-07-24,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,75,0,0,0,0,0,0,70,5,15,20,100,6,16.00,21.90,0,730
2026-07-25,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,70,0,0,0,0,0,0,65,5,15,20,100,6,16.00,21.90,0,730
2026-07-26,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,65,0,0,0,0,0,0,60,5,15,20,100,6,16.00,21.90,0,730
2026-07-27,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,60,0,0,0,0,0,0,55,5,15,20,100,6,16.00,21.90,0,730
2026-07-28,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,6,131.40,55,0,0,0,0,0,0,49,5,15,20,100,6,16.00,21.90,0,730
2026-07-29,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,3,65.70,49,0,0,0,0,0,0,46,5,15,20,100,6,16.00,21.90,0,730
2026-07-30,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,7,153.30,46,0,0,0,0,0,0,39,5,15,20,100,6,16.00,21.90,0,730
2026-07-31,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,39,66,0,0,0,0,0,101,5,15,20,100,6,16.00,21.90,0,730
2026-08-01,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,6,131.40,101,0,0,0,0,0,0,95,5,15,20,100,6,16.00,21.90,0,730
2026-08-02,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,7,153.30,95,0,0,0,0,0,0,88,5,15,20,100,6,16.00,21.90,0,730
2026-08-03,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,88,0,0,0,0,0,0,84,5,15,20,100,6,16.00,21.90,0,730
2026-08-04,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,84,0,0,0,0,0,0,79,5,15,20,100,6,16.00,21.90,0,730
2026-08-05,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,79,0,0,0,0,0,0,74,5,15,20,100,6,16.00,21.90,0,730
2026-08-06,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,74,0,0,0,0,0,0,70,5,15,20,100,6,16.00,21.90,0,730
2026-08-07,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,70,0,0,0,0,0,0,65,5,15,20,100,6,16.00,21.90,0,730
2026-08-08,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,7,153.30,65,0,0,0,0,0,0,58,5,15,20,100,6,16.00,21.90,0,730
2026-08-09,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,58,0,0,0,0,0,0,53,5,15,20,100,6,16.00,21.90,0,730
2026-08-10,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,53,0,0,0,0,0,0,48,5,15,20,100,6,16.00,21.90,0,730
2026-08-11,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,48,0,0,0,0,0,0,44,5,15,20,100,6,16.00,21.90,0,730
2026-08-12,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,3,65.70,44,0,0,0,0,0,0,41,5,15,20,100,6,16.00,21.90,0,730
2026-08-13,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,3,65.70,41,0,0,0,0,0,0,38,5,15,20,100,6,16.00,21.90,0,730
2026-08-14,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,38,66,0,0,0,0,0,99,5,15,20,100,6,16.00,21.90,0,730
2026-08-15,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,7,153.30,99,0,0,0,0,0,0,92,5,15,20,100,6,16.00,21.90,0,730
2026-08-16,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,92,0,0,0,0,0,0,87,5,15,20,100,6,16.00,21.90,0,730
2026-08-17,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,87,0,0,0,0,0,0,83,5,15,20,100,6,16.00,21.90,0,730
2026-08-18,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,3,65.70,83,0,0,0,0,0,0,80,5,15,20,100,6,16.00,21.90,0,730
2026-08-19,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,80,0,0,0,0,0,0,76,5,15,20,100,6,16.00,21.90,0,730
2026-08-20,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,76,0,0,0,0,0,0,71,5,15,20,100,6,16.00,21.90,0,730
2026-08-21,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,71,0,0,0,0,0,0,67,5,15,20,100,6,16.00,21.90,0,730
2026-08-22,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,6,131.40,67,0,0,0,0,0,0,61,5,15,20,100,6,16.00,21.90,0,730
2026-08-23,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,6,131.40,61,0,0,0,0,0,0,55,5,15,20,100,6,16.00,21.90,0,730
2026-08-24,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,6,131.40,55,0,0,0,0,0,0,49,5,15,20,100,6,16.00,21.90,0,730
2026-08-25,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,3,65.70,49,0,0,0,0,0,0,46,5,15,20,100,6,16.00,21.90,0,730
2026-08-26,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,46,0,0,0,0,0,0,42,5,15,20,100,6,16.00,21.90,0,730
2026-08-27,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,3,65.70,42,0,0,0,0,0,0,39,5,15,20,100,6,16.00,21.90,0,730
2026-08-28,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,39,66,0,0,0,0,0,100,5,15,20,100,6,16.00,21.90,0,730
2026-08-29,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,5,109.50,100,0,0,0,0,0,0,95,5,15,20,100,6,16.00,21.90,0,730
2026-08-30,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,9,197.10,95,0,0,0,0,0,0,86,5,15,20,100,6,16.00,21.90,0,730
2026-08-31,Fabric_Gold_Simulated_Scenario,KCH002,BDC,Kuching,Medium,DETERGENT2KG,Laundry Detergent 2KG,Daily Use,4,87.60,86,0,0,0,0,0,0,82,5,15,20,100,6,16.00,21.90,0,730
2025-09-01,Fabric_Gold_Simulated_Scenario,KCH003,4th Mile,Kuching,Medium,COKE15L,Coca-Cola 1.5L,Drink,21,109.20,153,0,0,0,0,0,0,132,2,60,80,300,12,3.80,5.20,0,270
2025-09-02,Fabric_Gold_Simulated_Scenario,KCH003,4th Mile,Kuching,Medium,COKE15L,Coca-Cola 1.5L,Drink,19,98.80,132,0,0,0,0,0,0,113,2,60,80,300,12,3.80,5.20,0,270
2025-09-03,Fabric_Gold_Simulated_Scenario,KCH003,4th Mile,Kuching,Medium,COKE15L,Coca-Cola 1.5L,Drink,17,88.40,113,192,0,0,0,0,0,288,2,60,80,300,12,3.80,5.20,0,270
2025-09-04,Fabric_Gold_Simulated_Scenario,KCH003,4th Mile,Kuching,Medium,COKE15L,Coca-Cola 1.5L,Drink,17,88.40,288,0,0,0,0,0,0,271,2,60,80,300,12,3.80,5.20,0,270
2025-09-05,Fabric_Gold_Simulated_Scenario,KCH003,4th Mile,Kuching,Medium,COKE15L,Coca-Cola 1.5L,Drink,16,83.20,271,0,0,0,0,0,0,255,2,60,80,300,12,3.80,5.20,0,270
2025-09-06,Fabric_Gold_Simulated_Scenario,KCH003,4th Mile,Kuching,Medium,COKE15L,Coca-Cola 1.5L,Drink,27,140.40,255,0,0,0,0,0,0,228,2,60,80,300,12,3.80,5.20,0,270
2025-09-07,Fabric_Gold_Simulated_Scenario,KCH003,4th Mile,Kuching,Medium,COKE15L,Coca-Cola 1.5L,Drink,26,135.20,228,0,0,0,0,0,0,202,2,60,80,300,12,3.80,5.20,0,270
2025-09-08,Fabric_Gold_Simulated_Scenario,KCH003,4th Mile,Kuching,Medium,COKE15L,Coca-Cola 1.5L,Drink,15,78.00,202,0,0,0,0,0,0,187,2,60,80,300,12,3.80,5.20,0,270
2025-09-09,Fabric_Gold_Simulated_Scenario,KCH003,4th Mile,Kuching,Medium,COKE15L,Coca-Cola 1.5L,Drink,13,67.60,187,0,0,0,0,0,0,174,2,60,80,300,12,3.80,5.20,0,270
2025-09-10,Fabric_Gold_Simulated_Scenario,KCH003,4th Mile,Kuching,Medium,COKE15L,Coca-Cola 1.5L,Drink,19,98.80,174,0,0,0,0,0,0,155,2,60,80,300,12,3.80,5.20,0,270
2025-09-11,Fabric_Gold_Simulated_Scenario,KCH003,4th Mile,Kuching,Medium,COKE15L,Coca-Cola 1.5L,Drink,15,78.00,155,0,0,0,0,0,0,140,2,60,80,300,12,3.80,5.20,0,270
